area_type,total_sqft,bath,price,bhk,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka,other
1.0,4100.0,3,300.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2648.0,5,251.5,4,0,0,0,0,0,0,0,0,0,0,1
1.0,900.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,654.0,1,22.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,708.0,1,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1680.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,990.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1414.0,3,77.5,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1240.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1810.0,3,118.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,614.5,1,30.715,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1000.0,2,97.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1650.0,3,84.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1430.0,3,78.65,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1850.0,2,110.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,45.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1484.0,3,79.19,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1418.0,2,106.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1293.0,2,85.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,66.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1126.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1840.0,4,175.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,840.0,1,75.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,658.0,1,34.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1760.0,2,116.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1302.5,2,67.73,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3317.5,5,268.5,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2040.0,3,200.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2420.0,4,190.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1216.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1459.0,2,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1274.0,2,81.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,600.0,1,52.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1670.0,3,160.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1695.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1410.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,880.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,900.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1920.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,705.0,1,55.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,75.6,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1330.0,2,93.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1630.0,3,95.1,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1000.0,2,53.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2100.0,4,150.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,883.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3730.0,4,370.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1459.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,2,82.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1350.0,3,78.3,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1550.0,4,120.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1560.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1416.0,3,94.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1680.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1949.0,3,133.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,905.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2480.0,3,245.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1605.0,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1290.0,2,73.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,500.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,550.0,1,23.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1080.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1783.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1520.0,2,90.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,2500.0,3,180.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1240.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1537.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,540.0,1,22.5,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1305.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2100.0,3,125.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1191.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1232.0,2,89.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2072.0,4,155.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2849.0,5,250.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2245.0,4,154.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1476.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1852.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2423.0,4,160.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1762.0,3,133.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1400.0,3,92.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,827.0,2,45.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,635.0,1,26.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1819.18,3,168.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1856.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1675.0,2,135.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1914.0,3,149.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1458.0,3,79.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1662.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,918.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1205.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1194.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,929.0,2,56.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3436.0,5,341.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1532.5,3,84.29,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,6,150.0,6,0,0,0,0,0,0,0,0,0,0,1
2.0,658.0,1,26.91,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1127.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2200.0,4,160.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,2400.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1314.0,2,83.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,690.0,1,39.8,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1198.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1656.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1900.0,3,155.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1910.0,3,142.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,1,95.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1689.0,3,103.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1031.0,2,53.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,61.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1250.0,2,77.88,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,110.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1942.0,3,155.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1985.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1752.0,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,120.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1480.0,2,84.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1667.0,3,92.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1012.0,2,54.59,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1515.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1830.0,4,150.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,935.0,2,51.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2197.0,3,136.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1678.0,3,92.13,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1410.0,2,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1125.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,79.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,645.0,1,16.45,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1190.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,1,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,7000.0,4,550.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,500.0,2,24.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,3300.0,4,329.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1357.0,2,130.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,975.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,95.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,610.0,1,39.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1447.0,2,75.97,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2075.0,3,115.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,840.0,2,50.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2502.0,4,180.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,583.0,1,26.9,1,0,0,0,0,0,0,0,0,0,0,1
0.0,2200.0,3,121.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,1,69.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2480.0,4,260.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1500.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1717.0,3,99.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,1,48.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,1,75.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1255.0,2,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1220.0,2,88.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1281.0,2,87.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,87.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1237.0,2,73.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1300.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3900.0,5,310.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1186.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1430.0,2,78.65,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1650.0,3,101.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1190.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2690.0,4,185.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2254.0,3,153.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,820.0,2,45.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1800.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2968.0,3,225.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1345.0,2,106.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1594.0,3,99.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1250.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1056.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1290.0,1,77.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1464.0,2,145.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1047.0,2,82.62,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1000.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1682.0,3,113.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1756.0,3,131.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1050.0,4,90.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1238.0,2,67.32,2,0,0,0,0,0,0,0,0,0,0,1
2.0,814.0,2,42.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1590.0,3,131.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,644.0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1260.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1079.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1830.0,4,135.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1160.0,2,59.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1485.0,2,156.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2070.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,957.0,2,52.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1268.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,2,87.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,800.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1480.0,2,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1710.0,2,90.63,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2106.0,3,148.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1549.0,3,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1012.0,2,64.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1065.0,2,56.13,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1800.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,2,130.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,645.0,1,16.45,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1494.0,3,82.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1949.0,3,129.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,883.0,2,45.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3200.0,4,280.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2010.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1240.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1213.0,2,63.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2932.0,5,195.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1504.0,2,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1569.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1755.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1760.0,3,140.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,3,72.54,3,0,0,0,0,0,0,0,0,0,0,1
1.0,3820.0,1,306.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2000.0,4,145.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1330.0,3,73.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1602.0,2,165.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,2,152.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,3,65.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,900.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1560.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2400.0,3,140.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1850.0,3,155.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1831.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1000.0,2,61.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,3,83.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,360.0,1,16.9,1,0,0,0,0,0,0,0,0,0,0,1
2.0,925.0,1,40.7,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1145.0,2,58.4,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1862.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,2700.0,3,200.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,93.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1355.0,3,135.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1677.0,3,98.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2060.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1716.0,2,115.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1864.0,3,140.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,638.0,1,32.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1490.0,2,115.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,4856.0,5,410.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1047.0,2,91.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1420.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1555.0,3,82.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1740.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1855.0,3,145.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1724.0,3,146.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1020.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1140.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,550.0,1,16.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1682.0,3,114.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1198.0,2,86.26,2,0,0,0,0,0,0,0,0,0,0,1
1.0,3664.0,3,325.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,690.0,2,42.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,4,85.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,2400.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,79.55,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2520.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1225.0,2,66.5,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1350.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1490.0,3,79.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1520.0,3,111.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,86.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1170.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,698.5,1,28.57,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1250.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1900.0,2,190.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1175.0,2,64.98,2,0,0,0,0,0,0,0,0,0,0,1
2.0,585.0,1,21.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,3170.0,5,230.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1602.0,2,170.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,960.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,907.0,1,38.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,74.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1230.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1350.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1600.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1480.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,480.0,1,25.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,600.0,2,23.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1590.0,2,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1181.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,3,123.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1027.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1000.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1570.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1315.0,2,140.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1105.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1083.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1639.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1232.0,2,87.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1719.0,3,184.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2000.0,4,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1230.0,2,79.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1350.0,4,140.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1076.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2120.0,3,177.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1431.5,3,72.02,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1596.0,3,79.8,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1175.0,2,79.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1713.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1795.0,3,139.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,600.0,1,19.5,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1240.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1965.0,4,132.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,4111.0,4,370.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1112.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1136.0,2,64.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,914.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,720.0,1,60.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1460.0,2,100.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1158.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1760.0,3,128.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,3200.0,4,200.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1706.0,3,154.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1600.0,3,112.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1266.67,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1800.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,800.0,3,60.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2000.0,2,160.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1163.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1650.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1800.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1933.0,3,98.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2679.0,5,280.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1230.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,770.0,1,43.82,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1777.26,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,2,135.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1170.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,705.0,1,57.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1089.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,880.0,2,48.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1480.0,3,75.48,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1703.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,4,99.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1022.0,2,57.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1175.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
